"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue May 14 16:58:52 GMT 2024","Tue May 14 16:58:52 GMT 2024","6","","Demo","","ScenarioContext demo","","ScenarioContext demo",""
"passed","Tue May 14 16:46:36 GMT 2024","Tue May 14 16:52:47 GMT 2024","371384","","Demo","","I try to login with invalid credentials","","I try to login with invalid credentials",""
"passed","Tue May 14 16:52:52 GMT 2024","Tue May 14 16:52:52 GMT 2024","3","","Demo","","ScenarioContext demo","","ScenarioContext demo",""
"passed","Tue May 14 16:52:52 GMT 2024","Tue May 14 16:52:52 GMT 2024","8","","Demo","","ScenarioContext demo","","ScenarioContext demo",""
"passed","Tue May 14 16:58:52 GMT 2024","Tue May 14 16:58:52 GMT 2024","3","","Demo","","ScenarioContext demo","","ScenarioContext demo",""
"passed","Tue May 14 16:51:50 GMT 2024","Tue May 14 16:58:47 GMT 2024","416926","","Demo","","I try to login with invalid credentials","","I try to login with invalid credentials",""
"passed","Tue May 14 16:53:19 GMT 2024","Tue May 14 16:53:33 GMT 2024","14202","Surefire suite","Surefire test","aquality.appium.mobile.template.testng.tests.LoginTest","aquality.appium.mobile.template.testng.tests.LoginTest","testLoginWithInvalidCredentials","Login with invalid credentials is impossible",""
"passed","Tue May 14 16:59:20 GMT 2024","Tue May 14 16:59:31 GMT 2024","10668","Surefire suite","Surefire test","aquality.appium.mobile.template.testng.tests.LoginTest","aquality.appium.mobile.template.testng.tests.LoginTest","testLoginWithInvalidCredentials","Login with invalid credentials is impossible",""
